,opinion,mes,año,retroalimentacion
4545,Gracias a nuestros meseros Alejandro zarraga y Lázaro la comida muy buena todo perfecto para celebrar estas fiestas hoy visitando la basílica de Guadalupe hoy en su día regresaremos muy pronto gracias por todo gracias al sr.zarraga y Lázaro.,12,2017,1
4546,Gracias por todo las atenciones por parte de nuestros meseros Alejandro zarraga y Lázaro la comida muy rica una vista maravillosa seguro regresaremos de nuevo somos de la ciudad y nos gusta conocer lugares y este es una maravilla,12,2017,1
4547,"Desde que entras al vestíbulo con su bellísimo vitral, los elevadores y las barandillas, todo en estilo Art Nouveau, quedas subyugado por el ambiente que te traslada a otra época. Las habitaciones espléndidas, con camas inmensas, decoradas con mucho gusto y un cuarto de baño al que no le falta de nada. Estupendo el desayuno, así como los menús de la comida. Fantástica la vista al Zócalo desde el restaurante La Terraza, además de lo bueno que está todo. Una mención especial para todo el personal del hotel que es amabilísimo, siempre atento. La ubicación es inmejorable, como punto de partida para cualquier visita turística o excursión. No se puede pedir más. Si volvemos a México éste será sin duda el hotel elegido.",11,2017,1
4548,"Este hotel, me encanta es realmente majestoso es la segunda vez que nos hospedamos, es estilo Luis XV sus habitaciones están hermosas y tiene majestuoso techo todo de vitral es único, al igual que todos sus muebles. está situado en el zócalo de la ciudad y todo está muy cerca💯%RECOMENDABLE",5,2017,1
4549,Me gustó mucho la fiesta de cumpleaños super ambiente y la boda igual excelente!! Tambien excelente atención en la recepción de parte de su compañero Manuel Flores muy buena bienvenida!! La comida la verdd muy bn y el ambiente tb excelente ,12,2017,1
4550,"Excelente servicio en recepción por parte de Juan Manuel flores Castro da muy buena atención al cliente y el hotel está muy bien , lo recomiendo totalmente .  Espero que nunca cambien su servicio . Espero también visitarlos el próximo año . Muchas gracias por su atención y amabilidad",12,2017,1
4551,Excelente servicio de los sres.alejandro zarraga y Lázaro Rodríguez  Muy buena vista y muy rica la comida  somos de Tijuana nos vamos muy agradecidos con la forma de atención de parte de nuestros meseros Gracias por todo,12,2017,1
4552,Excelente servicio de nuestros meseros se Alejandro zarraga y el sr Lázaro Rodríguez somos de la hab. 408 y 409 fam. Tejeda nos vamos muy agradecidos es la primera vez que nos alojamos en el hotel y todo fue maravilloso seguro que recomendamos el hotel y el servicio de los señores gracias por todo.,12,2017,1
4553,"Alejandro zarraga y Lázaro nos atendieron de maravilla, la comida con buen sazón, presentación y sobre todo la vista hermosa, en tu visita por la Ciudad de México no puedes faltar a este mágico lugar !!!!",12,2017,1
4554,"Perfecto servicio, la comida y la vista al Zócalo son de las mejores de la ciudad, muy atentos. El ambiente es excelente. Pregunten por los meseros Manuel Flores y María Candelaria que nos brindaron un excelente servio. 100 porciento recomemdable.",8,2018,1
4555,"Excelente lugar, muy buena atención, maravillosa vista, recomendable para pasar un día tranquilo y agradable, desde que llegué me recibieron muy amables y continuo de igual forma toda mi estadía , les recomiendo preguntar por Manuel flores y María Candelaria para aún mejor servicio!!!!",8,2018,1
4556,"Fuimos atendidos por Manuel Flores y María Candelaria que su servicio fue excelente, en todo momento estuvieron atentos. La terraza tiene una vista espectacular que se presta en un conjunto excelente con los helados artesanales de Jamaica y plátano qué sombra deliciosos. A pesar de la buena comida, la magia la realiza el servicio. No es la primera vez que venimos y siempre nos han tratado excelente a pesar de ser jovenes",8,2018,1
4557,"Excelente restaurante para desayunar y para cenar  Increíble experiencia  Linda vista a la catedral y a la bandera de Mexico  Variedad de bebidas, comida y postres  Excelente servicio por Manuel flores y María Candelaria",8,2018,1
4558,"El servicio, atención y calidad del banquete fue excelente. Ariana la encargada es sumamente profesional y atenta y muy eficiente, al igual que todo el personal. El lugar es magnífico, la calidad de los alimentos y el servicio son inmejorables, así como la decoración del salón. El servicio de hotel es excelente, el lugar bellísimo.",8,2018,1
4559,La atencion de los meseros marcelo orduña y alejandro zarraga fue espectacular toda su ayenciln fue maravillosa las bebidas en su punto la parriñlada deliciosa fuimos a varoos lugares y la comida de este lugar fue maravillosa el servicio miy profesional de nuestros meseros nos vamos muy satisfechos por todo michas gracias desde Tijuana.,8,2018,1
4560,La atención fue muy buena excelente la comida deliciosa la vista increíble los postres muy ricos el de chocolate delicioso nada más otra marca de cerveza las aguas muy ricas frescas el agua de melón muy rica un sabor diferente a lo tradicional pero al final muy rica nuestros meseros fueron Marcelo Orduña,8,2018,1
4561,Nos tendieron los meseros marcelo orduña excelente servicio de nuestro meseros la.comida de buena precio accesible la vista esta hermosa con gusto recomendamos el lugar gracias por todas las atenciones 55 que nos brindaron,8,2018,1
4562,"Manuel Flores y María Candelaria, muy buena atención y servicio muchas gracias, muy bonito y rico el menú , para turistas y personas que deseen visitar el zócalo , tiene una vista maravillosa de la catedral y toda la plaza .",8,2018,1
4563,"Excelente servicio,  un lugar muy cálido y familiar, la comida es muy agradable y variada, hay desde mariscos hasta guisos típicos mexicanos, la parte de charcutería tiene mucha variedad y sabor, la barra de postres está divina y deliciosa. Pregunten por los meseros  Manuel Flores y Maria Candelaria.",8,2018,1
4564,"La mejor atención en un lugar mágico, con una maravillosa vista al zócalo en un ambiente distendido y sumamente agradable. Como su nombre lo indica visitar “la terraza” es como disfrutar de la vista en una joya neoclásica, ya que el restaurant-vista se encuentra en un edificio  que es una joya arquitectónica, ubicado en el centro de la ciudad:el Gran Hotel Ciudad de México.   Queremos resaltar la atención de Elmer, quien nos preparó el mejor mojito que hayamos probado nunca. Le preguntamos cual era su secreto y nos dijo que los tragos son su especialidad. El y su colega Marcelo nos atendieron con muchísima amabilidad y profesionalismo. Esperamos que la gerencia sepa valorar a gente como Elmer y Marcelo quienes hacen la diferencia en que que los clientes volvamos al lugar.,…",12,2017,1
4565,"Muy buen servicio, me la pasé muy bien, buena atención de parte de Gabriel y Maria. Buena vista y agradable ambiente. Muy recomendable. Y gran variedad de comida con agradable sabor. Excelente vista frente al Zócalo",12,2017,1
4566,"La comida muy rica además de gran  variedad, la atención inmejorable de Mary y Gabriel,  el lugar muy acogedor y con una vista de la Plaza de la Constitución increíble. Un lugar excepcional para cualquier reunión.",12,2017,1
4567,"Excelente atención, muy ameno el capitán Sr. Iván e Israel el mesero que nos atendió. Exquisita comida, ambiente agradable y con ganas de volver a regresar. Los visitamos del estado de Oaxaca, en específico de la costa San Pedro Pochutla. Muchas felicidades.",12,2017,1
4568,"Excelente servicio!! Gracias Mary y Gabriel nos hiciste sentir como en casa.  El servicio del restaurante es genial y la comida riquisima; Gabriel gracias por tus atenciones, Mary igualmente excelente atencion y muy buenas recomendaciones",12,2017,1
4569,Estamos muy agradecidos con todas las atenciones de los señores alejandro zarraga y lázaro todo fue. Delicioso los postres la comida sin duda el sr alejandro disfruta de su trabajo gracias por todo somos de San Francisco cal. Y sin duda fue una experiencia maravillosa la ciudad el hotel y el servicio.,12,2017,1
4570,"El servicio fue excelente por parte de Gabriel Mari y los capitanes Liseth y el capitán muy atentos, gracias por la calidad y el servicio con el que cuentan en el restaurante, la pasamos de maravilla, seguro lo recomendaré.  Gracias",12,2017,1
4571,"Gran opción para una comida en familia, buen ambiente, excelente vista de las fachadas del centro de la Ciudad de Mexico, increíble decoracion y especialmente el carisma del servicio del buen Gabriel y María, muy agradables✌️😎",12,2017,1
4572,"Excelente servicio, buena recepción, muy recomendable al visitar el centro de la Ciudad de México, una vista hermosa hacia el Zócalo, gran calidad en los alimentos, la mejor opción para pasar el rato con familiares o amigos.",12,2017,1
4573,"El bufete variado y de calidad buena. Excelente vistas al Zócalo, catedral y Palacio Nacional.  El vestíbulo del hotel muy bonito.  El servicio atento y amable, en especial en las mesas Marcelo y Elmer. Y el capitán Iván al inicio.  ",12,2017,1
4574,"Nuestra visita a la terraza del gran hotel fue increíble. El servicio y la atención son inigualables. Hay sopecitos y pampazos en el bufete, De postre hay helado de plátano y arroz con leche y están deliciosos.",8,2018,1
4575,Guera del lugar y la comida la atencion de Manuel Flores y Maria Candelaria es muy profecional y cordial y respetuoso realmente recomendables y especialmente ameno ellos te hacen sentir comodo y tealmente especial,8,2018,1
4576,"Excelente servcio de Gabriel y Carlos. El brunch delicioso. La terraza con vista espectacular. Altamente recomendable. Lugar limpio y agradable, todo el personal muy amable. Gracias. Buena idea lo de las mimosas.",8,2018,1
4577,"La atención que brinda el personal es muy adecuada Manuel Flores y María Candelaria te atienden super bien atención de primera, la comida muy rica, el personal hace más de lo necesario para darte la atención",8,2018,1
4578,"Excelente servicio, atencion y comida en la terraza ..Una muy linda vista al centro de México   Los platillos servidos muy bonito y el sabor es riquisimo ..precio accesible y vale la pena  Maria Candelaria y Manuel Flores; los meseros q nos atendieron un servicio excelente y atención muy buena; recomendadisimos!",8,2018,1
4579,"Vine con mi familia al hotel y al restaurante de la terraza y pasamos un momento muy agradable, la comida fue excelente, el servicio muy bueno y una gran lugar para visitar.  La atención brindada por Manuel flores y Maria Candelaria fue excelente. Se los recomiendo",8,2018,1
4580,"Maravillosa atención de todo el personal(Manuel flores y María Candelaria), agradable estancia y un lugar Que no puedes dejar de visitar parada obligada a esta bella CDMX, la comida muy buena las instalaciones hermosas",8,2018,1
4581,Excelente servicio y comida un lugar maravilloso la fachada el vitral todo está hermoso gracias a nuestros camareros fueron muy amables y serviciales ellos eran Alejandro zarraga y el sr.humberto en todo momento fueron atentos gracias por todo.,8,2018,1
4582,Nuestros meseros Alejandro zarraga y Humberto fueron excelentes calidad en su servicio es la primera vez y estamos encantados con todo instalaciones servicio y el cap.cesar  la comida excelente todo el servicio maravilloso gracias por todo.,8,2018,1
4583,"Nuestros meseros fueron Alejandro Zarraga y Humberto,  la comida estuvo excelente al igual que la atención,  muy buen lugar,  todo fue muy agradable, es muy buen lugar y  la vista es muy linda, hay una gran variedad de comida.",8,2018,1
4584,"Buen servicio, especialmente el de Mary y Gabriel excelente atención  Muy recomendable , el hotel super bonito, regresaremos pronto, el hotel es super bonito desde que entras es una experiencia unica, vale la pena venir.",12,2017,1
4585,"La semana pasada me hospedé en este gran hotel, es bellísimo y cumplió con nuestras expectativas, lo que no gusto para nada es que el restaurante no se encuentra al mismo nivel demeritando un poco la visita, así mismo que reciban tu coche es complicado porque no tienen estacionamiento y el valet tarda bastante. ",12,2017,1
4586,"El buffet de la terraza ofrece una muestra muy variada de la  cocina Nacional , ideal para visitantes y residentes ,el servicio de la mano de Gabriel y Maria sobresaliente.   chapeau !!!!! 🎩 el lugar suele estar lleno toma tus precauciones .",12,2017,1
4587,Me atendió Mari y Gabriel Vine con mi mamá mi hermana y la familia de mi tía donde comimos un buffet de muy buena calidad y elegancia. Todo estuvo muy rico en especial por su extensa variedad de comida que proporciona. La comida fue acompañada con un buen servicio de bebidas y un excelente ambiente que me acomodó mucho a mi y a mi familia.,12,2017,1
4588,"Excelente servicio del restaurante! Comida muy rica, variada y deliciosa, nos asignaron mesa muy rápido y en la terraza.  Excelente atención de Gabriel, María y agradecemos su atención al capitán Manuel Tenorio! Nuestras visitas de Brasil quedaron muy agradecidas, les encantó la vista! Gracias! ",12,2017,1
4589,"El restaurant tiene una vista bonita, el buffet está muy amplio, exquisito y la atención es muy buena felicitaciones a los chefs, a Marcelo y Elmer por su buen servicio Vale la pena visitar el lugar por el vitral que inspiró la película Coco de Pixar Estamos invitados a regresar pronto",1,2018,1
4590,"Ayer tuve la oportunidad de celebrar el nuevo año 2018 en ese lugar para mi maravilloso, la organización perfecta, la cena muy bien 10 de calificación, el servicio muy bueno. La capitana señorita Llizet estupenda como siempre.Ella deja la motivación de regresar a este hermoso lugar. Felicito a los dueños del Gran Hotel POR CONTAR CON PERSONAL COMO ELLA. La tarde de hoy 1 de Enero 2018 nos encontramos comiendo en la terraza de este hotel y para nuestra suerte la misma capitana nos atiende. BUEN TRABAJO EMPRESA, BUEN TRABAJO CAPITANA LIZET . Los recomendamos ampliarte a visitar este lugar que ademas tiene una vista maravillosa. FELIZ AÑO 2018 PARA TODOS EN HORA BUENA.",1,2018,1
4591,"Un hotel bellísimo en una excelente ubicación. El servicio es muy bueno aunque por momentos en la recepción sentimos que había preferencia de trato por los turistas extranjeros.  La comida es buena y los meseros son muy agradables. La vista del restaurante de la terraza es magnífica, lástima que tuviéramos que esperar 45 minutos una mesa y que la hostess dejara su lugar continuamente y no hubiera quien recibiera a la gente o nos informara cuánto tiempo más teníamos que esperar. Las habitaciones limpias y hay todo lo necesario para estar cómodo. El servicio de alimentos a la habitación fue rápido y nos gustó que el carrito donde llevan los alimentos se convierte en una cómoda mesita para comer en la habitación. Estar a un lado del zócalo permite salir a pasear incluso de noche.,…",1,2018,1
4592,"Gabriel y maria excelente atención todo muy recomendable y la vista es excelente El lugar muy agradable para una comida o cena totalmente familiar, excelente calidad en los alimentos, postres en abundancia ",12,2017,1
4593,"Estuvimos en la terraza del hotel donde Maria y Gabriel nos atendieron muy bien, encontramos en el buffet diferentes platos que nos agradaron mucho. Además, nos hicieron la recomendación del mezcal La pera prisionera y nos gusto mucho.  Les recomiendo el lugar para pasar una tarde muy agradable pues el servicio y la comida es excelente. ",12,2017,1
4594,Excelente servicio de nuestros meseros marcelo orduña todo los alimentos parrillada muy ricos el postre porfiriato delicioso nuestras aguas irapuato y agua azul deliciosas   Gracias por todo claro que recomiendo el lugar magico que es el gran hotel ciudad mexico.,8,2018,1
4595,"Agradezco infinitamente la atención que brindó el hotel hacia mi familia y hacer de un evento tan importante fuera un excelente recuerdo, todo en el hotel es espectacular, su arquitectura, sus habitaciones, sus restaurantes y sobre todo el transformar su lobby en un salón de fiestas donde viví grandes recuerdos; a veces es difícil imaginarse gran evento en la capital de la ciudad, ya que es descabellado coordinar todo para que resulte perfectamente, pero recalco que este hotel cuenta con todo y en todo lo que se requiere, siempre esta dispuesto a apoyar al cliente, que a pesar de ser un lugar difícil por accesar el hotel parece seleccionar a su personal para sus distintas funciones como al señor Felipe de seguridad quien nos apoyó con el personal de tránsito que se encontraba,…",8,2018,1
4596,"Excelente atención, el servicio es increíble, limpieza, amabilidad. La comida muy rica y cubrió nuestras expectativas. La atención de servicio recomendable. Definitivamente lo recomendamos para todo tipo de evento u ocasión.",12,2017,1
4597,"Muy buen servicio de Gabriel y Carlos. La vista es espectacular y los detalles del hotel son impresionantes. El ambiente de la terraza es muy agradable. La carta es un poco limitada, pero la comida es buena",8,2018,1
4598,"La vista es magnífica,  El servicio es increíble, amabilidad, rapidez y limpieza son el sello de este lugar.  La comida es muy buena, con un brunch el fin de semana y una parrillada en la tarde. Hace un fin de semana agradable.  Manuel Flores, María Candelaria,  Excelentes anfitriones.",8,2018,1
4599,"excelente servicio, comida tradicional mexicana riquisima, con ganas de voler y una vista padridima del zoocalo.  recomiendo ampliamente a manuel flores y maria candelaria excelentes trabajadores delrestaurante del gran hotel",8,2018,1
4600,"Deliciosa comida, buen servicio, una tarde muy agradable! Muy buena atención Sr. Juan Manuel Flores y María Candelaria comida excelente. Una vista muy bonita, hotel Histórico y bonito! Lo recomiendo ampliamente para una tarde de cafecito !",8,2018,1
4601,Los alimentos muy ricos la carne de la arrancharse bien jugosa los mojitos ricos una vista maravillosa una foto panoramica excelente nuestro mesero Marcelo y Alejandro muy atentos un lugar mágico y maravilloso,8,2018,1
4602,"Manuel Flores y Maria Candelaria;  Gracias x el buen servicio, atención que te hace sentir en confianza, la recomensación en los alimentoa y bebidas hacen que te quedes con un buen sabor. Regresaremos pronto.",8,2018,1
4603,"Es un lugar muy agradable y ameno, con un excelente servicio y unos ricos postres. La atención  de la señorita  Maria Canderalia  y Manuel Flores super agradable.  Totalmente recomendable, ademas de la excelente vista.",8,2018,1
4604,"El restaurant tiene una Excelente y diversa comida buffet, hermosa vista de la plaza de la constitución. La atención de Manuel Flores y Fernando muy cortes y de primera. Siempre  atentos a tus necesidades.",1,2018,1
4605,"El servicio fue excelente, la vista increible, el buffet de comida tipica mexicana muy recomendable y la atencion de los meseros Manuel Flores y Fernando fue de lo mejor. Muy recomendable visita en CDMX!.",1,2018,1
4606,"Recordar es vivir en este hotel Hermoso me casé. Ampliamente  recomendamos este lugar en la Ciudad de México la comida es deliciosa y en general es servicio es extraordinario Mari, Alfredo y Gabriel muchas gracias por su hospitalidad y buen servicio. Hoy festejamos el Cumpleaños de mi hermana mil gracias porque vivimos muy buenos momentos aquí regresaremos. 🍾😊🙌🏻👏🏻🎊",1,2018,1
4607,"Asiste de nueva cuenta el 1 de enero de 2018, han cambiado el Buffett, comida deliciosa como siempre,la atención del chef Joaquin Morales impecable, un ambiente incomparable, siempre con ganas de volver; esta vez mi esposo y yo pasamos un momento inolvidable, Gracias. Sigan así.",1,2018,1
4608,"No podía faltar acudir al zócalo y disfrutar de un día en este hermoso Hotel.  Gracias por la habitación concerge Manuel Flores, ya que por su recomendación disfrutamos mucho del concierto de Timbiriche 🎶🎵   Recomendable 😃👍🏽",12,2017,1
4609,"Excelente opción para cenar carne, con barra de ensaladas y ricos postres sin dejar fuera las sopas, en esta época se puede disfrutar de la iluminación del centro histórico y gran atención, gracias Alejandro Zarraga y Lázaro por su atención pasamos un momento muy ameno.",1,2018,1
4610,"Muy buena atención de los sres  Alejandro zarraga y lazaro nos atendieron con un servicio muy profesional en todos los sentidos el Sr Alex nos dio una clase de la historia del hotel Los alimentos muy buenos parrillada la mejor vista del zócalo con gusto recomendamos los servicios del hotel gracias por todo, ",1,2018,1
4611,Estamos festejando el dia de reyes y a mis nuevos ahijados gracias por las atenciones de nuestros meseros que muy  amables nos atendieron ellos son alejandro zarraga y lazaro la comida muy rica gracias por todo!!!!,1,2018,1
4612,"Excelente servicio de nuestros meseros Alejandro zarraga y lázaro muy recomendable el bufete estamos celebrando el día de la enfermera, confirmación y reyes gracias por todas sus atenciones de los señores volveremos pronto. ",1,2018,1
4613,"Todo excelente, variedad en los alimentos y muy buena calidad, la atención de primera por parte de todo el personal en especial de Mary, Alfredo y Gabriel 👏🏼👏🏼👏🏼 y una vista extraordinaria del zócalo de la Ciudad de México 🇲🇽 ",1,2018,1
4614,"La ciudad de México por sí misma es un encanto urbano Cosmopolitan, pero si puedes apreciarla con una hermosa vista, dónde sola cuenta la historia de una gran cultura con la que nos distinguimos todos los que tenemos el honor de ser mexicanos, estás de gane, y esa vista la logras desde la terraza del Gran Hotel de México,dónde María Candelaria y Manuel flores, se encargan de uqe pases una tarde de lujo, y que goces de un gran chuletón especialidad de la casa, un viernes de parrilla, acompañado de un Vino 3v de Casa Madero y una suculenta ensalada, para  cerrar con broche de oro un pastel porfiriato, que te hará subir a las nubes de las dulces delicias que originan los postres, súper recomendable.",8,2018,1
4615,Excelente el servicio recibido por Manuel Flores y María Candelaria con personas asi de amables eficientes que lo hacen sentir bien recibidos especiales le dan ganas de asistir diariamente a comer cenar o simplemente tomar un aperitivo,8,2018,1
4616,"Cualquier foto que vean aquí es poco, la belleza del vitral, las escalerillas todo absolutamente todo es hermoso, pasamos dos noches, la verdad que me daba el nervio quedarme en centro, pero el restaurante terraza con vista al zócalo es de lo más bonito, el servicio durante el check in y out fue muy agradable, el Sr Manuel muy buen concierge, Gaby y Enrique súper atentos a nuestras preguntas, tuvimos una estancia a la vieja usanza, incluyendo room service, nos consintieron muy bien. Si tienes la oportunidad reserva la suite vale la pena! ",8,2018,1
4617,"Excelente servicio personalizado brondado por parte de manuel flores y María candelaria, sirve comida deliciosa, es un lugar agradable y con excelente vista, nos vamos con buen sabor desde Mérida, Yucatán",8,2018,1
4618,"Disfrutando una noche mágica con mis hermosa mujer aunnado al mejor servicio Manuel Flores y maría candelaria que nos brindaron una noche mágica e inolvidable, y sin duda en. Nuestra pronta próxima visita regresaremos, que desde la blanca Mérida nos vamos muy felices.",8,2018,1
4619,Excelente atención y rica comida  Recomiendo el servicio con María Candelaria y Manuel Flores. La atención de servicio con ellos la recomiendo al 200% Recomiendo la picaña La vista de la terraza es muy bonita  La decoración del hotel es hermosa,8,2018,1
4620,"Acabamos de ir a festejar nuestro aniversario y fue aún mejor de lo que esperábamos!!! Todo en este lugar es bello!!!  Basta con entrar, levantar la mirada y observar el vitral que adorna la cúpula del edificio. El servicio excelente!! Realmente nos consintieron mucho, desde que nos atendieron al hacer la reservación, el recibimiento de Enrique en la recepción hasta la salida con Mariana, Manuel y Javier. Nos dieron un pequeño tour cultural sobre el hotel mientras nos acompañaban a nuestra habitación, la cual nos pareció encantadora, con una limpieza impecable y con sus únicos detalles de época, la cama tan cómoda y la magnífica vista al Zócalo. Después tuvimos el placer de ver el atardecer en primera fila, gracias a la inigualable vista desde La Terraza, mientras comimos un,…",8,2018,1
4621,El mesero marcelo orduna muy atento e. Todo al igual que el staff la comida delicioso las ensaladas muy rica nos encanto la berenjena asadq muy rica los postres mmm deliciosos pero todl en general delicioso gracias por todo.,8,2018,1
4622,Es la segunda vez que venimos y el servicio excelente nadamas nos falta un quince de septiembre la atención de Marcelo muy recomendable nos dice su compañero que aquí se filmó la película del 007 Spectre todo fue maravilloso digan con la misma calidad de atencion.,8,2018,1
4623,"Excelente lugar para pasar horas disfrutando de la vista del centro de la ciudad. El brunch de excelencia y muy variado, desde mariscos, barbacoa, carnitas, mole, guisados y cerveza, todo incluido. La atención de Gabriel y Carlos nos hicieron todavía más ameno el día.",8,2018,1
4624,"el día de ayer tuve la oportunidad de visitar su restaurante soy de Guadalajara y me encanto su comida!!! apesar de un roce que tuve con un mesero que posteriormente supe que es el capitán se llama Manuel Tenorio, le cuestione sobre un recomendación como un lugar cercano para visitar después de la comida a lo que tajantemente respondió ""sobre comida puede ver pasar al bufet sobre lugares no soy guía turístico"" y se retiro y regreso justo cuando pedí la cuenta en un trato más ""amable"" ofreciéndome saldar la cuenta a cambio de que no lo reportará, se disculpo pero francamente no accedí a su petición ya que consideró que estos detalles no deben pasarse por alto, el cliente es primero ante todo, si lo hubiera dicho en tono de broma no hay problema, pero reitero lo percibí en tono de,…",1,2018,1
4625,"Había visitado antes el hotel solo como curiosidad para ver sus vitrales, hace poco tuve la oportunidad de hospedarme ahí y me encantó! El personal es muy amable, son super detallistas; la habitación es hermosa, muy adecuada al ambiente del hotel. Estar en una joya arquitectónica y aparte ser bien atendido es un plus. Me quedaría nuevamente ahí sin pensarlo!",12,2017,1
4626,"Excelente servicio de Maria y Gabriel. el lugar tiene muy buena vista con nuestra hermoso zocalo, en cuanto a los alimentos son balanceados y muy ricos además de apropiados para quienes gustan de la comida mexicana. ",1,2018,1
4627,"El lugar super agradable, la comida exquisita   Magnífica vista en el centro de la ciudad  un ambiente tranquilo, la pasamos genial, en el cumple de mi amiga monce Lugar recomendado  Atendidos por Gabriel y María  ",1,2018,1
4628,Excelente servicio de los sres. alejandro zarraga y lázaro nos atendieron muy amables en todo lo que solicitamos magnífica idea de la parrillada muy completo el bufete que incluye gracias por todas las atenciones la vista espectacular.,1,2018,1
4629,"La vista de este lugar es maravillosa y más si el viento conspira a tu favor ondeando la bandera mexicana (catalogada como la más bella del mundo, la comida es deliciosa y el servicio muy agradable. La atención de Fernando y Manuel Flores es excelente... Recomiendo que en su visita a la CDMX vengan a este lugar a disfrutar de la vista y de una parrillada llena de sabores de México ",1,2018,1
4630,"excelente servicio, un lugar agradable con una vista hermosa. una atención de calidad con los meseros Manuel  Flores y Fernando. la comida muy rica con muy buen sabor para disfrutar con los amigos y la familia.",1,2018,1
4631,"El servicio de Alejandro, Lázaro y lizeth  estuvo muy bien y demasiado agradable también esta deliciosa la comida y estuvo muy bien sin aspiraciones y todo muy bien. Felicidades.🎀☺gracias por todo. Regresáremos pronto.... ",1,2018,1
4632,El hotel gran Terraza brinda un excelente servicio y sabor. Un lugar en donde el gusto  y la comodidad predominan. Sin duda alguna regresaría por un poco más de profesionalismo y perfección. Quiero recalcar que tuvimos unos fanáticos servidores que se encargaron de hacer nuestra visita más amena. Gracias Alejandro y lázaro por una buena experiencia ,1,2018,1
4633,"El Gran Hotel tiene uno de los mejores servicios que he visto, en todo momento fueron demasiado amables conmigo y con mi familia. En el restaurante los meseros estaban al pendiente de cualquier asunto en mi mesa y en especial la capitán de meseros Lizeth.  Sin duda una de las mejores experiencias en hoteleria y restaurante. ¡Gran trabajo!",1,2018,1
4634,Gran servicio de los meseros Marcelo Orduña la comida muy rica una porción mediana pero lllenadora la margarita de fresa muy rica y la de limón también nos la pasamos súper junto con los papás la primera vez y pienso volver a venir gracias por todo.,8,2018,1
4635,La atención  de nuestros meseros Marcelo Orduña fue excelente el chuleton delicioso todo el staff maravilloso venimos de madrid españa estamos muy complacidos con el lugar la vista. Maravillosa Gracias por todas las atenciones volveremos pronto.,8,2018,1
4636,"Excelente servicio de Gabriel y Carlos, es un grato lugar con muy linda vista... Recomendable para pasar un grato momento, buen ambiente, deliciosa comida (parrillada) y bebidas, muy serviciales y atentos.",8,2018,1
4637,Nuestros medeiros Marcelo orduna y Alejandro zarraga fue excellent la parrilla buenicima la vista exxelente las fotografias to mass por el sr.zarraga muy bonita venimos a un encuentro con la de familia somos de chicago gracias por todo,8,2018,1
4638,"El mesero q nos atendió Marcelo Orduña, la atención fue muy buena. La comida y los postres rico. Vista bonita 😀 un lugar mágico con mucha historia muchas películas series programas realizados en este maravilloso resinto.",8,2018,1
4639,"Es un muy buen hotel, con excelente ubicación para aquellos que busquen el centro histórico de la ciudad. Las habitaciones son excelentes, pero lo mejor es el aseo de las habitaciones, es impecable, todas las noches que estuve alli encontre la habitación perfecta. El unico mal detalle fue el servicio en la recepción el primer día, no tenian lista nuestra habitación porque era muy temprano, con lo cual no tuve problema, pero el personal de la recepción y los porteros fueron bastante groseros, fue una pesima primera impresión que mejoro al ver las habitaciones y el mantenimiento de estas.",8,2018,1
4640,Gran servicio de nuestros meseros Marcelo Orduña el servicio todo en general la comida nos gusto mucho las arracheeas y el pastor lomo el cerdo al pipián el sabor muy delicioso la bomba muy deliciosa un lugar de ensueño solos de sinaloa y es la primera vez que venimos al hotel y con gusto recomendaríamos el lugar.,8,2018,1
4641,"Excelente servicio y comida, la vista y el ambiente, muy recomendable y en especial el servicio de Manuela Flores y María Candelaria   Tienen que pasa es a visitarlo cuando estén en CDMX, no señor arrepentirán.",8,2018,1
4642,"Excelente el servicio y la comida una delicia en sus tiempos, sin excepción, nos atendió Manuel flores y María candelaria,  Recomendado todo, platillos únicos con una atención única.  La vista del Restaurant relajante.",8,2018,1
4643,"El hotel es una joya, todos los detalles son muy bien cuidados; la atención del personal es excelente. Las habitaciones son un verdadero lujo, sólo una recomendación: si se van a alojar ahí vale la pena hacer un esfuerzo para quedarse en alguna de las suites junior con vista al Zócalo de CDMX, las del 4to piso por ningún motivo ya que no tienen vista a nada, salvo a una gran baranda de cemento. El hotel es 5 estrellas, pero no cuenta con piscina (o alberca, como prefieran llamarla)",7,2018,1
4644,"Es agradable llegar aún lugar en donde te hacen sentir como en casa , muchas gracias por tan amable atención en especial de Manuel y de Enrique en la recepción en particular muchas gracias.  muy recomendable",1,2018,1
4645,"Quise tener un detalle con mi pequeña y la verdad es que la realidad supero las espectativas,la vista maravillosa, la comida riquisima,y el servicio excelente en todo momento nos sentimos bien atendidas los meseros Carlos Elizalde y Manuel fueron muy atentos y el Capitán Iván muy al pendiente y cordial en todo momento, quedo encantada con el lugar.",1,2018,1
4646,"Gran vista desde la terraza, la comida excelente y gran variedad para escoger, sumado a la excelente atención de Manuel Flores y Fernando, hicieron de este día que festejamos el cumpleaños de mi cuñado Alberto un grandioso fin de semana. Si visitan la Ciudad de México le recomiendo que vengan aquí. ",1,2018,1
4647,La atención que me brindaron Manuel flores y Fernando  me hizo sentir apapachada y muy  cómoda durante mi estancia  lo recomiendo al100%  la comida riquísima bastante variedad de ensaladas y aderezos la vista es hermosa ,1,2018,1
4648,"El comer en la terraza de este lugar con esa maravillosa vista a la Catedral, es lo primero que agradeces, los platillos 100 % Mexicanos son una delicia y la atención recibida por parte de Mary y Gabriel, genial!!",1,2018,1
