calificacion,fecha,nombre,opinion
ui_bubble_rating bubble_50, junio de 2014,Evychic,"Solo al entrar los bellboys, los recepcionistas te atiende muy amablemente , te sientes protegido y muy bien atendido, la habitacion en la que nos quedamos mi madre y yo fue en una triple, muy grande hermosa vista, todo limpio comodo , muy linda experiencia siempre, cada dia, en todas las areas del hotel fueron  muy amables y todo impecable y grato.  Estoy muy contenta de haberme hospedado ahi , te hacen sentir muy querida....   (el contra para mi personalmente es que la comida mexicana en el desayuno no me gusto) pero lo bueno que tienen opciones de huevos revueltos, chocolate caliente, etc, mucha fruta , yogurt postres , hasta cervezas para los que quieren ,jugo de frutas recien exprimidas ....desgraciadamente la comida mexicana y yo no nos llevamos bien, pero eso es algo que,…"
ui_bubble_rating bubble_50, junio de 2014,joelfarfan090870,... En pleno centro de la ciudad da México... Las crepas de su restaurante... Así como la vista al zócalo es excelente... Las habitaciones un poco pequeñas.. Pero son prácticamente para dormir... De igual manera se puede acceder a varios lugares desde esta ubicación... La catedral... Palacio nacional... Correos.. Erc
ui_bubble_rating bubble_30, mayo de 2014,Mayorgasan,"El hotel es acorde a la ubicación, lindo y místico pero la vista de mi habitación y la del restaurante  fueron geniales, y como plus el servicio del Sr Milton de recepción fue excelente!! El servicio de restaurante si es deficiente, tuve que solicitar varias veces al mesero porque ellos no se acercan, el buffet un poco sucio, moronas de pan, plaque sucio!! Punto para mejorar"
ui_bubble_rating bubble_50, julio de 2016,Jason C,"Hemos dejado el Zócalo Central después de una estancia de tres noches y feliz de informar que estábamos muy contentos con nuestra elección de hotel. A un corto paseo de todos los dramas de la plaza principal, la vista desde el restaurante de la azotea es impresionante y algo que siempre recordaré. Comida fantástica (probamos el desayuno y la cena), un fondo que podría nunca neumáticos desde y para rematar la experiencia, colibríes volando alrededor del balcón. El personal del hotel fue muy amable y atento, se aseguró de que nuestra estancia fue de estrés. Altamente recomendado!"
ui_bubble_rating bubble_50, julio de 2016,OZvoyager64,"Me alojé aquí por tres noches en julio. Anotó una gran habitación con unas vistas magníficas de la catedral y la Plaza de la ciudad. La habitación tiene un montón de luz natural (5ª planta) y grandes comodidades en el baño (por ejemplo, botellas de agua, cepillo, equipo de afeitarse. El desayuno era una delicia en la mañana desde la terraza de la azotea. Excelente relación calidad-precio."
ui_bubble_rating bubble_40, julio de 2016,Anne H,"Este hotel está situado en la Ciudad de México muy cerca de la catedral y el metro. Tiene un encantador ambiente del viejo mundo con una bebida de bienvenida y de tela fresca a la llegada y un agradable toque de ofreciendo manzanas frescas en la recepción y en el final de su planta cada día. El hotel tiene un personal de apoyo muy amable y Tanya que particularmente Hannah era servicial en todo. ""necesitaba tener una visita al médico de mí en el hotel (altitud) y el hotel espacian pudo organizar esto eficientemente y eficazmente. Estaba bien que las mujeres jóvenes también indagó a mi salud cuando me vio en mis pies de nuevo. El restaurante de la azotea del hotel tiene una vista maravillosa de la catedral y en la mañana podría ser la suerte de ver los hummingbird néctar encontrar,…"
ui_bubble_rating bubble_50, julio de 2016,njschlosser,"El Zócalo Central es un hotel excelente. Uno no podría pedir una mejor ubicación, situado cerca del centro de la Ciudad de México. Hay un montón de restaurantes, cantinas y a taquerias a un corto paseo. El personal era muy profesional, amable y muy servicial. El restaurante de la azotea ofrece buena comida y una vista maravillosa. Altamente recomendado."
ui_bubble_rating bubble_50, julio de 2016,Portillo100,"Viajé con mi 3 tenns y para las vacaciones, mi familia y yo estamos muy contentos con nuestra estancia en el zócalo, recogida en este hotel por la ubicación céntrica, y cuando llegamos nos fascinado con toda la experiencia. Muy atento personal te saludan con un zumo fresco de agua natural, toallas cálidas y hermosas sonrisas, tienen bonitas flores frescas por todas partes. Nos sorprendió que ofrecen botellas de agua gratis todo el tiempo y manzanas zumo. Teníamos dinned en el restaurante en la azotea, y la comida era excelente, el lugar es hermoso que tuvimos la vista a la plaza Zócalo y la Iglesia Metropolitana... A poca distancia de varios lugares para comer o entretener a..."
ui_bubble_rating bubble_50, julio de 2016,Lilian L,"Mi marido y yo pasamos 4 noches en este hotel. Fue la primera vez que visitábamos la ciudad de México. Fue todo un lujo! El hotel no era grande pero la mayoría de todo en ella eran excelentes. Nos dieron una suite junior con jacuzzi. El tamaño de la habitación era perfecta para nosotros 2. Nos gusta las habitaciones más grandes como estamos demasiado acostumbrado a nosotros. El jacuzzi fue práctica después de un día lleno de actividades, muy útil para relajarse nuestro músculos cansados. Una cosa que nos gustó fue la provisión de infinitas botellas de agua de cortesía. Nos ahorramos un montón de problemas para comprarlos de tiendas. Me encantó la bebida de bienvenida. Ojalá que proporcionaron todo el tiempo demasiado :) No se puede superar la ubicación del hotel. Estábamos en el,…"
ui_bubble_rating bubble_50, agosto de 2016,BrockLanders007,"Mi esposa y yo realmente me gustó este hotel y nos encantó nuestra habitación allí. Está en el corazón de la vieja ciudad histórica de México y hay un montón de ver a pie caminando. Cenamos en la terraza del hotel, que es una versión moderna de la tradicional comida mexicana. Yo realmente quería probar el guacamole y demasiados saltamontes fritos, pero mi esposa no estaba como juego como yo!"
ui_bubble_rating bubble_40, mayo de 2016,Stewart M,"Este es un hotel agradable y el personal era muy servicial. Era una categoría por debajo de el Gran Hotel en el que acabamos de alojarnos. La habitación era más pequeña con una cama mucho más pequeñas. Al principio estábamos desconcertada cuando vi que un nombre aparece en la tarjeta de bienvenida con un caramelo y me preguntaba (dado el tamaño de la cama) si había sido reservado como una habitación individual. El restaurante de la azotea era buena - nos atrevimos a tener demasiados saltamontes asado con guacamole, que estaba bien. El hotel de buen grado almacenados 2 grandes maletas durante dos semanas mientras estábamos de gira."
ui_bubble_rating bubble_40, julio de 2016,KellyGrambau,"Nos gustó este hotel pero sólo volver con precaución. Comenzamos con la habitación 514, que era espaciosa y bonita, pero enseguida resultó fatal. El restaurante está justo encima, y todo lo que oía cada vez que estaban en la habitación hasta muy tarde en la noche eran sillas por el suelo de madera de muelas y golpear y sordo. También son bastante seguro de que hay un ascensor (no el ascensor del hotel) que va a lo largo de esa pared. Fue una pesadilla. Pasamos una noche y pedí que me cambiaran. La sala terminamos era muy pequeña, y caliente. Tuvimos que llamar varias veces para pedir que nuestro aire se enciende. Lo mejor de zócalo Central es el restaurante de la azotea. La vista es increíble, la comida es excelente. Aunque no tienen muchas de las artesanías de cerveza en su,…"
ui_bubble_rating bubble_50, agosto de 2016,DBouras72,"Todo el mundo era tan atento y servicial; la recepción fue excepcional. No entiendo por qué este sitio tiene una clasificación de 3 estrellas, el único elemento de este hotel de 3 estrellas fue que era su precio. Todo lo demás era de 5 estrellas. La ubicación es ideal y el servicio es excelente."
ui_bubble_rating bubble_40, octubre de 2013,AdriParaguay,"Me hospede en Octubre/13, y lo mejor de este hotel es su ubicaciòn ya que tiene la mejor vista al Zocalo y a la Catedral de DF. El hotel es muy acogedor, y es ideal para viajes de negocios. La habitación impecable, si bien la que me tocó era pequeña y sin frigobar, los detalles como los chocolates que dejan sobre la cama, son los que hacen la diferencia. El desayuno y las comidas deliciosas. Sin duda volvería a hospedarme en el hotel."
ui_bubble_rating bubble_50, febrero de 2014,suvarzu81,"Me pareció un excelente hotel. Nos trataron muy bien, por lo general las personas que trabajan ahi son muy amables. Las habitaciones están bien, realmente nosotros solo llegábamos a dormir porque en el día teníamos tours. La ubicación es muy buena, la comida nos gusto mucho. Una observación es que sólo se utiliza el ascensor, las gradas son sólo para emergencias y las tarjetas para abrir la habitación aveces no servían por lo que había que volver a bajar para que las programaran otra vez, pero me pareció un excelente hotel."
ui_bubble_rating bubble_40, diciembre de 2013,Amisch_Dip,"El Check in fue pésimo, llegamos en la madrugada y encargamos las maletas porque ""no había disponibilidad aún"", regresamos en el horario acordado y tuvimos que esperar todavía dos horas mas para que nos entregaran la habitación, les falta mucha comunicación a los chicos de recepción, entre ellos no se ponían de acuerdo y tuvimos que pagar el precio esperando de más.  La vista desde la terraza es increíble. Esta muy bien ubicado, a un costado del zócalo y la Catedral. El desayuno buffet es bueno, aunque el último día tuvimos que esperar casi una hora para pasar, el personal del restaurante es muy amable. La habitación que nos asignaron en esta ocasión fue muuuyyyy pequeña. El gimnasio es PËSIMO!!"
ui_bubble_rating bubble_40, marzo de 2013,Capital19,"Este debe ser el hotel mejor ubicado de la Ciudad de México. Estuve ahí durante la Semana Santa 2013, siendo la segunda vez que me alojaba en este hotel (la primera vez fue en junio de 2011). Desde el restaurante ubicado en el techo del hotel, se tiene una gran vista del Zócalo, al frente se encuentra el Palacio Nacional y hacia la izquierda, la Catedral. El restaurante es bueno, lástima que hayan sacado de su carta el Pozole, el cual sí ofrecían en junio de 2011 (y era muy bueno). Si bien las habitaciones son bastante pequeñas, son cómodas y tienen todo lo necesario."
ui_bubble_rating bubble_50, diciembre de 2013,Maria Gomez,"Justo frente al Zócalo en el Centro Histórico. Desde el portero hasta la señora que limpia los baños muy amigables. Lo mejor es su restaurant terraza con vista al Zócalo. Se come bien y no es caro. Lo ideal es pedir cuartos con esta vista también. 15 sep, navidad y año nuevo se llenan los cuartos, por ende son caros."
ui_bubble_rating bubble_40, junio de 2013,jpenaili,"(fuimos en Abril del 2013) Es un muy buen Hotel, conserva el contexto arquitectónico del lugar, lo mejor es la terraza del restaurante con una vista espectacular al Zócalo... las habitaciones son limpias y el personal es muy amable....la ubicación es realmente privilegiada!"
ui_bubble_rating bubble_40, abril de 2014,CristiPuebla,"Buena localización, atención del personal buena. La vista del restaurant es excelente. El desayuno es variado y bueno. Es necesario cambiar sábanas. Los botones siempre son muy serviciales. La hora de salida es conveniente."
ui_bubble_rating bubble_50, abril de 2014,Orlando R,"Excelente hotel, en el cual puedes disfrutar del centro histórico en su plenitud. El equipo del hotel es servicial y amable, Cabe destacar que, todos te sonríen. El restaurante tiene una vista inigualable que te permite contemplar el zócalo."
ui_bubble_rating bubble_40, enero de 2014,Fernando1110,"Frecuentemente me he quedado en este hotel y tienen muy buen servicio, las habitaciones están chicas pero son cómodas, la comida a veces es muy repetitiva en el buffet pero igualmente es buena, lo mejor del hotel es la vista al zocalo."
ui_bubble_rating bubble_50, marzo de 2014,MALUAV,"Es un muy lindo hotel acorde con el precio, con una muy buena ubicación. La tención siempre fue acertada, es un lindo detalle dejar chocolates en el cuarto luego de hacer la limpieza. Tal vez para tener en cuenta deberian dejar un minibar, en la habitación, pues cuando uno esta con niños de vacaciones, normalmente llega cansado de los recorridos y va directo a la habitación y no hay bebidas. El restaurante muy lindo tambien, con buena atención y buena vista, tambien sería bueno crear menús infantiles."
ui_bubble_rating bubble_50, octubre de 2015,Gaetano D,"Realmente nos gustó mucho este hotel, la habitación era muy agradable, limpio, no tan caro y la inolvidable cena en el tejado con una vista nocturna de la ciudad. También está muy cerca de la estación de metro y a unos 15-20 minutos del aeropuerto (en taxi). Muy recomendable!"
ui_bubble_rating bubble_50, agosto de 2016,Jeff C,El Hotel Conserje (Hari y Tania) fue el mejor que hemos tenido que cuida cada detalle de viaje que nos requiere: asegurar que nuestras excursiones que habíamos reservado incluso externamente había llegado a nos recogió a tiempo. Este es comparando con otros hoteles en 72 países que hemos viajado. La Ciudad de México y su gente es sin duda una joya escondida.
ui_bubble_rating bubble_50, agosto de 2016,rene m,"El personal fantástico, maravilloso servicio. Comida en el restaurante era superior. El conserje Hari y otros identificaron un chofer para nosotros, los billetes obtenidos para la Folklórica y luego en un momento de crisis --Mega Marzo Lunes cuando la calle estaba cortada por la policía - nos ayudó a llegar a nuestro conductor con equipaje y coger nuestro vuelo a tiempo. Nuestra habitación era de esquina con vistas a Zócalo y la catedral. Mi nieta Kennedy pensó que era el mejor.  Volveremos porque el servicio, la ubicación y el precio era extraordinario."
ui_bubble_rating bubble_50, agosto de 2016,6008MATTandSARAH,"Tenía grandes esperanzas para este hotel para mi breve estancia en Ciudad de México. El equipo del hotel consiguió superar todas mis expectativas.  El personal de aquí es increíble, son extremadamente huésped y cada miembro del personal que conocí quería ofrecer un nivel de servicio de conserje, y son capaces de proporcionar asistencia en inglés o español. Cogimos el taxi del hotel al aeropuerto (tarifa plana), y que incluso hizo dos paradas no planificadas en el camino (sin cargo adicional) para tratar de encontrar un tubo de envío al salir de la ciudad para proteger obras que me gustaría comprar más temprano ese día.  Nuestra habitación en el segundo piso era enorme, tenía una gran vista de la catedral en el zócalo y todavía estaba muy tranquilo a pesar de la cercanía a la,…"
ui_bubble_rating bubble_40, julio de 2016,davide m,"El hotel está en la esquina con el ""Zócalo"" de la Ciudad de México, en la Avenida 5 de mayo, una de las calles más importantes de la ciudad. El personal de la recepción es amable y servicial. Reservamos a través de correo electrónico transporte taxi privado desde el aeropuerto hasta el hotel por 600 pesos (unos 30 euros), la habitación no era muy grande, pero estaba limpia y silenciosa. Batrhroom estaba bien, con una buena ducha. El restaurante en el último piso del hotel tiene una vista maravillosa de el Zócalo y ofrece buena comida internacional y mexicana. El precio de la habitación y del restaurante son algunos de alto nivel para mexicana."
ui_bubble_rating bubble_50, agosto de 2016,Maria A,"Tania, Mari, y Eduardo! Me Libro de nuestro vuelo de vuelta cada vez que. Nos miman con sus excelentes servicios y experiencia. Hacer nuestra volvimos a casa tan fácil Luis Miguel siempre allí para conseguir el mejor servicio de taxi y segura. Sergio Aparcacoches Excelente!! Altamente seguro y el Mejor Lugar de zona de Zócalo."
ui_bubble_rating bubble_50, julio de 2016,Sbengas69,He estado 4 noches en julio y tengo que decir que ha sido una experiencia muy buena. Los desayunos son deliciosos como el restaurante y la sala de fery confortable. El 5 estrellas de todos modos ha sido adquirida por la disponibilidad y la simpaty del personal que nos ayudó mucho a encontrar un camino para llegar a Oaxaca y a ocupar el nuevo hotel sin perder dinero. Sin duda la mejor que pudimos encontrar
ui_bubble_rating bubble_50, agosto de 2016,Michael G,"Realmente disfruté de mi estancia en este hotel. Mi habitación era muy cómoda, limpia y bien decorada, y agradezco profundamente las botellas de agua (tanto en mi habitación y en el pasillo). Los empleados eran consistentemente muy amable y servicial, especialmente José Luis y Zuriel. Puede haber algo de ruido por la noche desde el zócalo, pero no me molestó, y no es en absoluto culpa del hotel. Sin duda me alojaría en este hotel de nuevo."
ui_bubble_rating bubble_50, agosto de 2016,C P,"Pasamos tres noches en el Zócalo Central en agosto de 2016 y quedamos encantados con nuestra estancia. El personal es increíblemente amable y dispuesto a ayudar, y también nos gustó que proporcionan tanto botellas de agua lo que necesitas. Las habitaciones son pequeñas pero cómodas, con buena conexión WiFi. Camas y ducha son un poco pequeños pero la belleza de la vista de la azotea y un excelente restaurante lo compensa. Fantástica ubicación central, aunque ten en cuenta que en las noches hay cierres de calle, así los taxis deberán bajarse unas cuadras desde el hotel (no es un gran problema para nosotros, pero puede ser un problema para gente con movilidad limitada). Recomiendo encarecidamente este hotel, especialmente por este precio."
ui_bubble_rating bubble_50, agosto de 2016,Greg P,Primero el alojamiento. Acogedor y perfecto para una escapada relajante. El servicio es donde excel. El personal era súper simpático que es servicial y complaciente. Está en una ubicación perfecta con un increíble restaurante con las mejores vistas de la ciudad. Esta es la segunda vez que estamos aquí y volveré.
ui_bubble_rating bubble_40, agosto de 2013,liliana22563,"lo recomiendo, es muy limpio, tiene una decoración de muy buen gusto. La comida variada y muy bien preparada, el comedor tiene una terraza con vista al zócalo, es bonito de noche. La habitación es suficientemente amplia, eso que nosotras eramos tres, pero nos movimos sin dificultad. Lo mejor es la ubicación, en el corazón del centro historico, y con la posibilidad de acceder  a muy buenos restaurantes caminando, está en un lugar seguro, lo recomiendo 100%"
ui_bubble_rating bubble_40, septiembre de 2013,Sel_Mexico,Este hotel es muy centrico y por lo mismo cuenta con varias estaciones del metro cerca una zona agradable por el dia aunque el taxista del hotel nos recomendo tener cuidado por las noches aunque nosotros fuimos en noche de 15 de septiembre por lo que habia mucha seguridad. Un hotel bastante limpio pequeño pero comodo y tiene un restaurant con terraza desde donde puedes tener una agradable vista de la catedral y el zocalo. Buen buffet de desayuno.
ui_bubble_rating bubble_50, septiembre de 2013,Silvia P,"Excelente Servicio, la comida muy apropiada para la ocasión. Mis felicitaciones a todo el personal. La vista panorámica hacia la explanada del Zócalo excelente... Solo deberían organizar mejor este tipo evento, Con mobiliario adecuado para este tipo de eventos..."
ui_bubble_rating bubble_30, agosto de 2013,Victor67_mexico,"Estuvimos en la Ciudad de Mexico hace un para de semanas y decidimos hospedarnos en este hotel por la cercania con el centro de la ciudad y para poder contemplar desde su balcón la imponente plancha del zocalo capitalino asi como los edificios que rodean a esta plaza. De entrada no lo pudimos hacer porque habia un planton y la vista no era la mas espectacular que podriamos haber imaginado. Sin embargo disfrutamos lo que quedaba por ver. Al llegar al hotel no teniamos disponible una de las dos habitaciones que habiamos reservado y hasta despues de las 6 de la tarde nos fue entregada. Las habitaciones que nos dieron eran bastante pequeñas y comparada con otras de la misma cadena, dejaban mucho que desear. Lo unico que les salva es la ubicacion, porque el precio no corresponde con,…"
ui_bubble_rating bubble_40, julio de 2013,Ubermensch69,"Me hospede en una hab tipo Junior Suite con una excelente vista al Zocalo y por si fuera poco el enorme Jacuzzi termino de fascinar mi visita, las amenidades excelentes y el servicio por parte de Ruben y Angel impecables, me gustaria que hubiese room service 24 horas como en otros holiday inn, pero fuera de eso Perfecta y super recomendable estancia!"
ui_bubble_rating bubble_20, noviembre de 2013,MRjupari,"Lo mas importante es que la calle del hotel está cerrada por la policía, por las protestas, lo cual hace que el ingreso siempre deba hacerse con ayuda de los empleados del hotel. En el zócalo siempre hay manifestaciones o calles cerradas lo que dificulta la visita. El hotel es pequeño, las habitaciones no tienen minibar y en mi caso, la ventana por la que entraba la luz a la habitación era del tamaño de medio pliego de cartulina. El restaurante no tiene variedad en el desayuno (siempre sirven lo mismo) y la atención de los meseros no es la más amable."
ui_bubble_rating bubble_20, noviembre de 2013,Orlando R,"1. Es una tristeza que el hotel con tan buena ubicación sea sólo una concesión para la cadena IHS.  2. El hotel es administrado por otra empresa que nada que ver con la proyección y misión de Holiday Inn.  3. El servicio en recepción es PÉSIMO, ya que la recepcionista muy distraída, poco amable, y muy tardada en asignarme la habitación.   4. Mi reservación tenía desayuno incluido y el hotel no estaba al tanto de esto y por ende se ocasiono mas perdida de tiempo.  5. Me asignaron una habitación para discapacitados, lo cual no me incómoda pero sí me hace cuestionar al hotel en el sentido: ¿ Esas habitaciones no están especialmente reservadas y apartadas para gente que sí lo necesita?  6. La cabecera de la cama se movía cada vez que me movía en la cama, es decir no estaba bien,…"
ui_bubble_rating bubble_30, abril de 2013,Liliana l,"me hospedé en el Holiday inn Zócalo en abril de este año, antes de ir, hablé por teléfono desde Acapulco, y me dieron un tarifa por noche, al llegar me dieron otra!! obvio más alta!!! ya que, ya  estaba ahí y tenia prisa así que tuve que hospedarme de todas formas. Independientemente del mal entendido, la ubicación por si quieres chacotear en el Df es excelente, la limpieza es buena, y las habitaciones en buenas condiciones. El personal de recepción es algo áspero y seco, (me refiero a los hombres) las chicas de recepción y cafetería son muy amables."
ui_bubble_rating bubble_40, noviembre de 2013,gatun03,"Este hotel queda a unos pasos del Zócalo, palacio de bellas artes ,torre latinoamericana, paseo Garibaldi, comercios, etc. Desde su restaurante en la terraza se obtienen una vista panorámica del zócalo y su alrededores, su personal es muy servicial y atento con las necesidades del huésped"
ui_bubble_rating bubble_40, noviembre de 2013,Ubermensch69,"Mi segunda estancia en este precioso Hotel que ya me comienzo a enamorar, la vista desde la habitacion 515 maravillosa directo al Zocalo capitalino y la atencion del personal de recepcion excelente como siempre, se cumplieron mis expectativas a excepcion de un pequeño detalle cuando me acerque al area del concierge y 2 personas no fueron capaces de brindarme un minuto de atencion al solicitar un taxi, debido a que uno servia de interlocutor y otro al telefono con un taxista para recoger unos boletos de otro huesped que al parecer era mas importante en ese momento, despues de esperar mas de un par de minutos sin que nadie ni siquiera nos regalar una mirada decidimos salir por nuesta cuenta y encontrar un taxi ""callejero"", realmente fue muy descortes ya que una sola persona puede,…"
ui_bubble_rating bubble_50, septiembre de 2016,Karlcarl,Tres cosas son importantes sobre este hotel. 1. Está cerca de algunos de los monumentos más importantes de la ciudad. 2. El servicio es primordial. Edwardo y Lizeth trasciende el deber de ayudarnos con todo de touring para confirmación de vuelos. 3. El hotel es una excelente relación calidad-precio para todo lo que reciben.
ui_bubble_rating bubble_50, marzo de 2016,Valerie-Scott M,"Nos alojamos aquí en marzo para el cumpleaños de la esposa. Esta fue nuestra primera vez en la Ciudad de México y quería alojarme en un lugar céntrico en la ciudad, el Zócalo Central fue perfecto para eso. Hablo un poco de español y mujer habla ninguno, y no hubo ningún problema como varios miembros del personal hablan inglés con fluidez (aunque no todas). Hice reservas con ellos a mandar un coche para recogernos en el aeropuerto y había una agradable caballero esperándonos con un cartel, cuando salimos de la zona de equipaje. En una nota, tienen un cajero en frente del hotel que era muy práctico.  El personal en este hotel nos hicieron sentir muy bienvenidos. Nos recibieron con una copa, y una toalla (porque hacía calor) para refrescarnos. El check in fue fácil, y la habitación,…"
ui_bubble_rating bubble_50, agosto de 2016,Eljonnyw,Desde el momento en que entras en te ofrecen una bebida fría y bienvenida como si pertenecen allí. Las habitaciones son pequeñas pero en buen estado. Hay agua y manzanas en cada pasillo de  todos los empleados es amable y profesional. Disfrutamos de la visita
ui_bubble_rating bubble_40, agosto de 2016,snadon,"El hotel está en una ubicación estupenda, a pocos pasos del Zócalo y la catedral. Gran restaurante en la 6ª planta con vistas a la plaza principal. El hotel ofrece agua embotellada gratis y manzanas... un toque agradable. El personal era muy amable y servicial. El único problema con mi estancia es que cuando llegué a las 3 (que es el horario de check-in), la habitación no estaba lista. Esperé en el vestíbulo durante 45 minutos y nadie seguido o registrado conmigo. Finalmente fui al mostrador de nuevo, ya que tenía planes para la noche y quería entrar en una habitación y ducha, y después me dan una habitación."
ui_bubble_rating bubble_50, agosto de 2016,Keisha L,Fantástica y seguro lugar en el centro de la ciudad. El agua era un excelente y práctico regalo. El restaurante y bar de la azotea era fabuloso. El buffet del almuerzo de fin de semana fue de lo más destacado. Gracias por una estancia excelente en la Ciudad de México!!
ui_bubble_rating bubble_50, septiembre de 2016,Mariah F,"Estoy muy contento con el servicio, precio y ubicación de este hotel. El servicio era excelente Eduardo, Zuriel, Hari, y Sergio nos ayudan en todo lo posible. Más de café, sombrillas, direcciones, compra entradas para el ballet folklórico, e incluso conseguir bicicletas listo para recorrer el zócalo. Era divertido:)  Ahora ubicación era perfecta! Estás literalmente en el centro de todo. Viajaba con otra mujer, y siempre nos sentimos seguros incluso cuando llegamos tarde por la noche. Hay oficiales patrullando la zona en todo momento y no sólo allí, pero alrededor de la ciudad. Cada sitio donde fui vi oficiales caminando por patrullas.  El precio también era genial. Ahora las habitaciones son pequeñas pero en muy buenas condiciones y las mantienen muy limpias. Una botella de,…"
ui_bubble_rating bubble_50, agosto de 2016,NickWhite677,"Fabuloso hotel, céntricamente ubicado y excelente servicio. Desde el momento en que llegamos (toalla fría cara y zumo hibiscus ofrecieron) nos hicieron sentir muy bienvenidos. El nivel de inglés es excelente y el personal era atento, amable y profesional. Comimos en el restaurante magnífico principalmente con impresionantes vistas de la plaza central. Menú genial, caro, pero la comida de calidad. Caminar directamente hacia la histórica plaza hizo muy fácil para disfrutar algunos lugares increíbles a pie. El viaje en autobús es imprescindible, así como la catedral y el ballet. Que normalmente no hacemos vacaciones centro de la ciudad, pero esta fue una excepción. No podemos recomendar este lugar. Un hotel impecable, con el más alto nivel de servicio al cliente que he visto en,…"
ui_bubble_rating bubble_40, septiembre de 2016,Alisha R,"Mi marido y yo nos alojamos una noche en este hotel. A la llegada nos dieron una bebida de cortesía que era bueno! La habitación era pequeña pero sólo reservamos una cama doble, ya que estábamos allí por una noche, así que estaba bien. Era muy limpio y bonito! El hotel facilitaba agua ilimitado y manzanas que era lindo! El personal era muy servicial con nuestro equipaje y nos consiguieron un can al aeropuerto. El restaurante tiene unas vistas al centro de México. El menú de la cena era un poco caro para mi gusto, pero el buffet de desayuno era muy bueno! Es un gran lugar para alojarse si estás en la Ciudad de México!"
ui_bubble_rating bubble_40, septiembre de 2016,Ian D,"El Zócalo es un gran lugar para pasear y disfrutar de la arquitectura colonial, los rostros, los colores, los sonidos de la Ciudad de México. Hay un montón de buenos lugares para comer! No estoy seguro de que he visto muchos museos en una zona. Todo es muy asequible si se compara con cualquier ciudad americana. La entrada en el cercano Templo Mayor es de 65 pesos o alrededor de $4 y uno podría pasar el día entero allí. Si vas a cualquiera de los sitios en la Ciudad de México, les recomiendo usar el baño si hay uno porque podría ser horas antes de encontrar otro."
ui_bubble_rating bubble_50, agosto de 2016,Gwen T,"Recomendaría este hotel a cualquiera. Está situado justo en el Zócalo Plaza de la catedral. Yo también recomiendo tener por lo menos un cóctel, si no de una cena en el restaurante en el hotel, como la vista es absolutamente impresionante. La habitación era agradable, limpia y confortable. El personal era muy amable y servicial. Me valoran especialmente la ayuda que me brindaron a mí cuando mi móvil fue robado. El personal trabajó en sus ordenadores durante más de tres horas ayudarme a contactar con la gente que necesitaba para asegurarse de mis cuentas de teléfono o seguro. El servicio al cliente era una de las mejores que he tenido en mi vida. Proporcionan agua limpia cada día en la habitación y a través de un refrigerador en cada pasillo. La conexión funcionaba bien. Taxis a,…"
ui_bubble_rating bubble_50, mayo de 2013,Edgar S,"El hotel se encuentra en contra esquina de la catedral metropolitana de la ciudad de México,  y a unos pocos pasos del zócalo;  en recepción en general su personal es muy amable sin embargo algunos meseros y concierge dejaron mucho que desear.  El restaurante ubicado en el sexto piso tiene una vista espectacular del centro de la ciudad, el servicio de bufete es muy completo y sabroso,  sin embargo las habitaciones son muy pequeñas pero confortables, pasé 2 noches en el hotel.  Al hotel acude más turistas extranjeros que locales."
ui_bubble_rating bubble_30, abril de 2013,Alpuche,"Estuve hospedad el día 20 de abril de 2013 y la chica de recepción sin ninguna preparación tardo mucho en registrarnos sin que estuviera atendiendo a alguien más.Adicionalmete en la madrugada del día 21 me salieron pulgas en la cama reportando lo a la recepción a las 4:45 de la mañana y me ofrecieron cambiarme de habitación a esa hora no acepte la propuesta y únicamente les pedí cambio de sábanas me llevaron una sábana para que yo cambiara. Por la mañana al entregar la habitación volví a poner mi queja y lo único que dijeron es que lo iban a checar nunca me ofrecieron una disculpa ni el personal del turno de la noche ni el de la mañana ni trataron de ofrecerme una manera de disculpar la molestia. Es muy decepcionate hospedarse en un hotel por el ""prestigio"" de la cadena y,…"
ui_bubble_rating bubble_20, marzo de 2013,alexandrei s,"Nos hospedamos x 2 noches en semana santa. Las habitaciones son minúsculas con toallas y sábanas muy usadas y perjudidas. Los colchones muy incómodos asi como pésimas almohadas a pesar de que en la publicidad dicen que cuentan con amplia gama de almohadas. El gimnasio parece sala de tortura, sin aereación y un solo aparato, el sauna no es sauna si no mas bien un sistema de vapor en una closet acondicionado  y que además no funciona. La habitación daba a la calle de 5 de mayo y se escucha todo el ruido, imposible dormir tranquilo. La chica de la recepción sin capacitación para el puesto y nada amable. Si traes auto muy dificil acceso al estacionamiento del hotel e imposible en domingos o dias festivos pues se cierra la circulación en la zona centro."
ui_bubble_rating bubble_40, marzo de 2013,alargo58,"Me hospedé en este hotel con la intención de conocerlo y constatar sus servicios, la sorpresa fue agradable ya que sus habitaciones son comodas, con toques originales pero con las facilidades que brinda la modernidad. Su restaurant en muy bueno y su vista espectacular, por estar en las inmediaciones del Zócalo, su recepción y espacios no son muy grandes pero suficientes. Si son muy sensibles al ruido para dormir, les aclaro que las campanadas de Catedral los van a despertar durante la noche. Se puede recorrer el centro histórico y fácilmente regresan a su hotel para descansar."
