,opinion,mes,año,retroalimentacion
642,Falta renovacion servicios basicos ejemplo solo elevador manual asi decirlo habia funcionar Habitacion AC abanico buena ubicacion vista frente Zocalo,4,2018,0
643,bien zona verdaderamente histórica,4,2018,1
644,caro bufete calidad comida,4,2018,0
645,buena atención bien ubicado zócalo esquina calle peatonal contrate agencia Interjet economoco alimentos zona comer elevador atendido operador amablesno clima hace frío así necesita,4,2018,1
646,mala experiencia estancia dias toallas aunque pedía llevaban siguietecdía hicieron servicio limpieza solicité varias veces nunca atendieron encargado recepción turno vespertino grosero déspota recomiendo,4,2019,0
647,ubicación espléndida poder apreciar disfrutar primer cuadro ciudad,4,2018,1
648,bien hotek,4,2020,1
649,atención excelente excepto restaurante Comida cena bastante bien desayuno similar Sanborns caro Meseros septiembre super lentos olvidadizos,4,2017,1
650,recepcionistas ser mas atentos demas bien,4,2019,0
651,Pesimo servicio,4,2020,0
652,restaurante bonita vista comida buenapésima antencion servicio parte meseros,4,2017,0
653,encuentra lugar centrico vista terraza bonita falta mejorar comodidad camas remodelar cuartos encuentran viejos,4,2017,1
654,mejor atención,4,2019,1
655,Lindo,4,2019,1
656,HISTORIA BEST WESTERN MAJESTIC México City AMISTAD buen SABOR siempre perdura TIEMPO Grácias marcel,4,2018,1
657,momento reservar habló tipo habitación respetó adultos dieron habitación camas individuales botellas agua solamente toallas hicieron cambio habitación nos…,4,2017,0
658,bonito sitio duda vivir belleza arquitectura antigua tantos detalles mexicanos,4,2018,1
659,bien Super bien ubicado habitaciones bonitas limpias,4,2014,1
660,Lugar familiar romántico Excelente vista zócalo,4,2018,1
661,buen lugar tomar copa amigasuna vista hermosa servicio excelente,4,2017,1
662,servicio bueno habitaciones falta limpieza general bien,4,2017,1
663,comida pesima corazón ciudad mexico recomendable cabello salió platillo Deberían esmerarse ser sitio aloja turismo ciudadanos deseamos disfrutar vista ciudad acompañada buena comida Decepcionante,4,2017,0
664,Excelente vista,4,2020,1
665,ubicacion increible seguro limpio staff educado atento hospedes,4,2018,1
666,mejor vista ubicación pasos Zocalo ver manifestantes gusto malo clima mueres calorrrrrrr,4,2017,0
667,Excelente servicio,4,2019,1
668,Ubicación perfecta contemplar ocurre Zócalo vitrales preciosos interior sorprende elevadores antiquísimos buffet desayuno super caro aprovechas lindas vistas terraza,4,2016,1
669,Sólo vez quedé torneo neta elegante cómodo lugar,4,2014,1
670,Excelente servicio vista centro histórico genial,4,2020,1
671,💯 ubicación 💯 vista 💯 arquitectura edificio camas insulacion dormí escucha todas maniobras zócalo aparte cama incómoda,4,2019,1
672,Bonito lugar bar maravillosa vista centro ciudad,4,2019,1
673,lugar calido servicio,4,2017,1
674,lugar agradable vista maravillosa Centro Histórico CDMX restaurante terraza vista Zócalo Capitalismo lugar mágico,4,2018,1
675,buffet demasiado caro comida ofrecen Deberían incluir servicio carta mejorar servicio parte meseros,4,2017,0
676,Buena atension comodo cerca caminar encontrar,4,2018,1
677,Cuenta terraza maravillosa,4,2018,1
678,Magnífico lugar lleno historia buena atención,4,2019,1
679,servicio pésimo control reservaciones bufett peor vida pocos platillos sabor ninguna calidad gastronómica lástima lugar ubicación vista privilegiados desperdiciados supervisión control Imposible recomendarlo,4,2017,0
680,Excelente atención,4,2019,1
681,Terriblemente inasequible persona silla ruedas,4,2017,0
682,anitos trabajaba mejor df lindo querido gran majestic carajooooo,4,2016,1
683,Exelente servicio personal cuerto desente excepcion colchones camas duros,4,2017,1
684,Servicio limpieza impecable amabilidad encuentra bien ubicado caurtos acogibles enormes respira tranquilidad lugar bueno relajarse,4,2017,1
685,Habitaciones sencillas ubicacion estrategica recorrer ciudad,4,2019,1
686,acudir debe hacer reservacionprevio anticipoen deposito cuenta bancaria aceptan transferencias servicio malo lento comida mediana calidad precios adecuadosdado servicio calidad los…,4,2016,0
687,favoritos ciudad Mexico,4,2020,1
688,gusto tetrico lugar asusta noche Cobran carisimo instalaciones estilo campestre sino estilo viejiiisimo,4,2018,0
689,Hablaré desyuno terraza asistí comida mexicana internacional buena servicio bueno costpo aquella ocasión julio menos vale lugar terraza vista,4,2017,1
690,lugar acojedor elegante buena atencion,4,2018,1
691,vista increíble mirador hacia plaza gente bastante simpática instalaciones bastante antiguas,4,2017,1
692,Horrible trato personal condiciones lugar,4,2020,0
693,padre elegante cena navidad único falta estacionamiento cercas hrs,4,2015,1
694,Buen lugar vista zócalo,4,2020,1
695,cena excelente desayuno semejante Vips super caro,4,2017,1
696,llevaron cenar ahí experiencia increíble conocía lugar enamoré atardecer noche vista alturas plancha zócalo toda multiculturalidad dejaron fascinada Definitivamente volvería ir mil veces RodadaPlus BiciGourmet,4,2013,1
697,buen servicio instalaciones bonitas,4,2020,1
698,Excelente sabor calidad comida bebidas buen servicio preciosa vista,4,2018,1
699,exelente verdad vista magnífica restaurante genial comida bien,4,2017,1
700,Excelente,4,2019,1
701,buena experiencia recomiendo,4,2014,1
702,Precioso centro ciudad alojarse museo,4,2019,1
703,vacaciones tocó habitación vista plaza excelente,4,2017,1
704,Vista espectacular catedral zócalo,4,2018,1
705,Excelente,4,2020,1
706,gustomuy viejo rechina además muchísimo ruido habitaciones,4,2018,0
707,bonito cómodo lugar pasar día dormir cómodamente,4,2018,1
708,falta aire acondicionados agua caliente,4,2020,0
709,Falta mantenimiento,4,2017,1
710,buen servicio,4,2017,1
711,cómodo genial atención,4,2017,1
712,bonito terraza vista increible zocalo,4,2018,1
713,cadena buenos baratos siempre limpios personal amable,4,2014,0
714,agradables instalaciones habitaciones huelen mal escucha ruido noche,4,2018,0
715,excelente servicio,4,2017,1
716,buen servicio exelente trato personal recomendable,4,2018,1
717,Excelente excelentes servicios agradable diseño colonial Recomendado,4,2017,1
718,Mejorar servico,4,2017,0
719,Hermoso comodo lugar,4,2020,1
720,genial fallo agua caliente tarda,4,2016,0
721,Ideal tomar café tener linda vista hacia zócalo,4,2017,1
722,Lugar encantador mejor ubicación,4,2019,1
723,vista increíble buen elevado costo,4,2018,1
724,Excelente servicio mirador,4,2017,1
725,elegante encanta ubicación calle madero maravillosa,4,2014,1
726,Excelente lugar comer,4,2020,1
727,Excelente ubicación pésimo servicio recepción,4,2020,0
728,excelente ubicación molesta ruidos exterior,4,2019,1
729,buena ubicación vista Zócalo personal atento,4,2018,1
730,Excelente ubicación,4,2020,1
731,Mejorar variedad comida buffet ubicación mesa postres da posibilidad contaminación polvo pan duro,4,2017,0
732,Después varios años regresé nota descuidado varios aspectos,4,2019,0
733,Excelente ubicación conocer centro histórico,4,2018,1
734,buena ubicación terraza vista espectacular,4,2019,1
735,encanta lugar ir desayunar familia mejor,4,2018,1
736,viejo baño sucios tina baño llaves lavabo manchas pintura solicitó cobija extra recepción dijeron traía nunca después contestaban recepción ir personalmente lamadrugada recepción dieron,4,2017,0
737,Excelente buen lugar alojarse buena ubicación,4,2019,1
738,mal servicio instalacioinstalaciones demasiado deterioradas,4,2019,0
739,bufete desayuno bueno servicio descuidado bien general,4,2017,0
740,bonito solo conocí terraza,4,2019,1
741,exelente buena uvicacion,4,2018,1
742,mejor lugar frente Zócalo,4,2020,1
743,Buen servicio,4,2019,1
744,excelente trabajadores atentos,4,2018,1
745,Solo falta ascensor existente pudiera ser usado necesidad staff,4,2018,1
746,Malo,4,2020,0
747,pudimos obtener habitación,4,2020,0
748,Excelente falta mejorar atención,4,2020,1
749,Servicios buenos cualquier centro sólo habitaciones obsoletas pesima atención parte recursos humanos,4,2019,0
750,Excelente opción pleno Zócalo,4,2019,1
751,Lastima q pileta gym excelente atención ubicación,4,2019,1
752,Camas incomodas aire acondicionado,4,2019,0
753,ancla ubicación comida buena atención deja desear,4,2018,0
754,hermoso lugar visita Familia,4,2019,1
755,Excelente servicio,4,2018,1
756,Excelente servicio,4,2018,1
757,Excelente buen fin semana,4,2019,1
758,viejo empleados atienden mal puede dormir escandalo tremendo escucha desayuno feo,4,2019,0
759,bueno,4,2018,1
760,ubicación increíble cercas habitaciones estilo colonial bonitas único aire acondicionado clima ciudad hace falta,4,2018,1
761,Buenas vistas zócalo bufete amplio bueno meseros atentos,4,2017,1
762,Excelente,4,2019,1
763,Aunque poca variedad postres rico,4,2019,1
764,Excelente desayuno,4,2018,1
765,Simplemente espectacular,4,2019,1
766,Excelente buena atención precios acordes calidad,4,2017,1
767,Genial,5,2020,1
768,bien ubicado necesita taxi movilizarse cerca excelente vista terraza,4,2018,1
769,buena vista,4,2018,1
770,Lugar bonito,4,2020,1
771,experiencia bonita,4,2018,1
772,Super excelente lugar magnífico vista espectacular,4,2018,1
773,lugar agradable duda regresaré pronto,4,2017,1
774,hospedaje historia rodeado palacios museos,4,2020,1
775,lugar disfrutar desayunos amigos,4,2019,1
776,Excelente,4,2019,1
777,solicitamos unventilador deben tener suficientes satisfacer visitantes,4,2018,1
778,Excelente atención personas super especiales,4,2019,1
779,único detalle pides toallas nunca llevan,4,2020,1
780,Bonito,4,2020,1
781,Pésimo pésimo Buffet desayuno Caro Salado variedad,4,2019,0
782,Excelente lugar gran vista,4,2019,1
783,Excelente restaurante excelente vista zocalo,4,2018,1
784,Cómodo accesible,4,2019,1
785,Muchas deficiencias,4,2020,0
786,Encuentro pasado,4,2020,1
787,Bonito,4,2020,0
788,Buen,4,2020,1
789,Excelente restaurant,4,2019,1
790,Excelente ubicación,4,2019,1
791,vista hermosa,4,2019,1
792,Peculiar,4,2019,1
793,lujo,4,2019,1
794,Excelente atención,4,2019,1
795,Perfecta atención,4,2019,1
796,Historia,4,2019,1
797,habitaciones falta mantenimiento,4,2019,1
798,Excelente,4,2019,1
799,Lindo,4,2020,1
800,joya ubicación vista catedral precio atmósfera época precio,4,2019,1
801,bonito,4,2019,1
802,encantó,4,2019,1
803,servicio malo,4,2019,0
804,salvo ubicación demás malo,4,2019,0
805,😣Exelente buena atención cuidados,4,2019,1
806,Recepcinista grosero,4,2019,0
807,excelente,4,2019,1
808,ROBAN,4,2019,0
809,Excelente,4,2019,1
810,muchas cucarachas,4,2019,0
811,Excelente,4,2019,1
812,Mal servicio,4,2019,0
813,terraza genial,4,2019,1
814,Hermoso,4,2019,1
815,bien,4,2019,1
816,bien servicio,4,2019,1
817,Excelentes vistas Buen servicio,4,2018,1
818,Comodidad satisfacción total,4,2019,1
819,Actitud servicio comodidad,4,2019,1
820,Mal educados faltos criterio,4,2018,0
821,maseras cara larga,4,2018,1
822,Horrible mala atención,4,2018,0
823,servicio bueno comida buena puede mejorar,4,2018,0
824,Buenas instalaciones precio desproporcional,4,2018,1
825,Excelente servicio lugar comida,4,2018,1
826,hermoso servicio agradable,4,2018,1
827,Excelente vista Zócalo,4,2018,1
828,Creo vista demasiado buenano verán árboles enormes si grandioso zócalo,4,2018,1
829,padre,4,2018,1
830,Bonito lugar voy tomarlo,4,2018,1
831,confortable buena comida trato excelente,4,2018,1
832,buen servicio así higiene,4,2018,0
833,viejo buena atencion personal aire acondicionado ventilador Caro,4,2018,0
834,Excelente,4,2018,1
835,Excelente puede aún mejorar,4,2018,1
836,excelente excelente servicio recomiendo ampliamente,4,2018,1
837,Excelente vista,4,2018,1
838,Buen servicio buen recomendable,4,2018,1
839,Buen,4,2018,1
840,Excelente ubicación excelente servicio,4,2018,1
841,Increíble servicio,4,2018,1
842,gusta,4,2018,1
843,Buen,4,2018,0
844,buen restaurante vista zócalo bufete regular precio módico caro,4,2018,0
845,Excelente vista buen precio rico sazón,4,2018,1
846,Tranquilo confortable,4,2018,1
847,Buen excelente ubicación,4,2018,1
848,Extraordinario lugar encantada trato,4,2018,1
849,recuerdo haber lugar,4,2018,0
850,faltan servicios,4,2018,0
851,gustó,4,2018,1
852,Limpieza deficiente personal recepción falto preparación ubicación buena,4,2018,0
853,Buen servicio amables,4,2018,1
854,Feliz,4,2018,1
855,buena ubicación mejores vistas zócalo,4,2018,1
856,Buen servicio,4,2018,1
857,Excelente servicio,4,2018,1
858,Demasiado bueno,4,2018,1
859,mejor restaurante vista Zócalo habitaciones dejan desear sienten viejas escucha ruido habitaciones,4,2018,0
860,Pésimo servicio cliente toda odisea hacer reservación,4,2018,0
861,Lugar histórico menús temáticos cambian cada mes,4,2018,1
862,descuidado,4,2018,0
863,Vale pena comer terraza,4,2018,1
864,Exelente lugar,4,2018,1
865,Hermosa vista,4,2018,1
866,tipo colonial,4,2018,1
867,wea wna,4,2018,1
868,Falta estacionamiento algún acuerdo huéspedes puedan dejar autos lugar cercano,4,2018,1
869,ubicación buena lugar agradable,4,2018,1
870,fin semana opino deberían dejar pedir carta,4,2017,1
871,huéspedes dijeron recepción servicio limpieza podrían mejorar,4,2017,1
872,Ubicación restaurante excelentes vistas servicio amable,4,2018,1
873,Buena vista restaurante comida aceptable mejor,4,2017,0
874,hace falta toque hogareño,4,2017,1
875,Exelente,4,2017,1
876,bien comida rica servicio bueno,4,2017,1
877,Excelente sitio,4,2017,1
878,Excelente,4,2017,1
879,Lugar histórico solo falta actualizar pisos baños,4,2017,0
880,Buena atención excelente vista plancha Zócalo,4,2017,1
881,servicio bueno normal,4,2017,0
882,Excelente,4,2017,1
883,Espantoso recomendable camas horribles ruidosas dicen cama matrimonial dos camas individuales juntas colchones sienten resortes bañera drena agua regadera sale poca…,4,2017,0
884,Buen lugar cenar,4,2017,1
885,servicio excelente,4,2017,0
886,Excelente servicio,4,2017,1
887,restaurante terraza horrible,4,2017,0
888,bonito edificio estructura antigua,4,2017,0
889,Increíble servicios podría mejorar espacio,4,2017,1
890,Buffet desayuno rico buen servicio,4,2017,1
891,Bueno,4,2017,1
892,excelente gran servicio,4,2017,1
893,avejentado noche cuesta pesos mínimo comida fama ser mala especial buffet,4,2017,0
894,Buena placentera,4,2017,1
895,Increíble lugar,4,2017,1
896,Excelente servicio,4,2017,1
897,gran servicio excelentes habitaciones,4,2017,1
898,lindo,4,2017,1
899,Bueno,4,2017,1
900,Excelente excelente,4,2016,1
901,restaurante Terraza maravilla,4,2016,1
902,buen lugar caro,4,2015,1
903,Riquísima comida,4,2013,1
904,Excelente vista plaza palacio nacional,4,2021,1
905,aire acondicionado así concentres verano octubre buen tiempo vista INCREÍBLE Zócalo Justo lado zona paseo principal Original ac so dont…,3,2021,1
906,Ok agradable prepárate estadía antiguo Internet bueno aire acondicionado necesitan toallas mano estacionamiento lugar vayamos bueno…,3,2021,1
907,Maravillosas vistas Zócalo Restaurante terraza realmente bueno Personal amable majestuoso edificio Original Wonderful views to Zócalo terrace Restaurant is really good Friendly staff and majestic building,3,2021,1
908,mejor casos noche puede salir mal cabezal ducha habitación funciona correctamente cortina demasiado corta agua todas partes después ducha El…,9,2020,1
909,Buen encanto corazón ciudad México edificio viejo mantiene bien personal agradable profesional personal buffet necesita tener fundamentos correctos…,4,2020,0
910,I booked room with king and was given corner room with great view of cathedral Friendly staff Great historic,11,2020,0
911,This location is perfect the front lobby opens directly on to one of the main walking and shopping streets and the main square in front of the presidential home the is rustic classic but the location can not be better,12,2020,1
912,It was little noisy because of demonstrators I had great view of the zocalo,3,2021,1
913,retro historia Frente Zocalo vista restaurante piso superior excelente desayuno abierto tiempo relajante términos sentido…,4,2018,0
914,The is located in the cultural center of the city which is great if you love history The building is old but well maintained It even those turnofthecentury European style elevators that requires an operator to use Pretty…,4,2020,1
915,encantan interiores históricos bien mantenido supuesto gente aquí simplemente fabulosa Ubicación perfecta debería ser Justo medio acción Simplemente hermosa inspiradora…,4,2020,1
916,Buen buen ambiente enfrenta Zocalo entrada difícil entender principio balcón habitación daba zócalo vista buena embargo debido…,4,2017,1
917,I loved the location Right across from zocalo The property was clean the beds comfortable Additionally there was security at all hours which made feel very safe One area of improvement is the walls are paper thin so I could hear…,4,2020,1
918,Kind of the bare essentials at this but it was in great location so we were happy with it Our room was on the th floor I think and so many flights of steps or very slow old elevator the employees manning it were slow to…,5,2020,1
919,Ubicado justo enfrente Palacio Nacional difícil creer Best Western habitaciones amplias gran sala dormitorio vistas increíbles una…,4,2018,1
920,We love the location on the Zocalo in the heart of the historic Centro of Mexico City We prefer that location to some of the trendier area such as Roma Polanco or Condesa There is better food in Mexico City that at the Terraza at…,4,2020,1
921,lugar agradable permanecer céntrico edificio principios vistas invaluables cómodas relajantes ubicadas cerca Vale pena echarle vistazo Original Very…,4,2020,1
922,Hermosa arquitectura llamativa Excelente ubicación alojado allí albergue estudiantes puedo decirle información servicio etc modos próxima…,4,2018,1
923,My husband and I were at this for four days We absolutely loved it The is in the Socalo area in Mexico City It’s right across from the Mexican flag The colonial style and we loved our balcony bedroom facing the…,4,2020,0
924,Bonito ambiente agradable gran diseño interior Original Szép szállodanagyon szép környezetben és remek belső kialakítással,4,2019,1
925,familia viniendo aquí toda vida casi años personal siempre cortés respetuoso Desafortunadamente terminó hoy amigos Unidos visitaban la…,4,2020,0
926,quedamos aquí bar nivel superior vista increíble disfrutar comida mientras comía Original We didn’t stay here but the bar on the top level had an amazing view to enjoy your meal while eating,4,2020,1
927,Location was everything and having wonderful view of Zocalo was the absolute best,10,2020,1
928,¡El Majestic excelente ubicación Centro Histórico cerca arquitectura antigua da edificio gran carácter quedé habitación sexto piso balcón con…,4,2020,1
929,Great location for touring the historic district Suggest you request room not facing the zolcola It is very noisy late into the night On the other hand you do have the best view ever if you do get one of these rooms,4,2020,1
930,Ubicación Ubicación Ubicación Justo medio histórica ciudad México antiguo encanto excelente personal buen desayuno buffet piso superior vista plaza palacio…,4,2019,1
931,Bonito toque español buen punto partida central explorar casco antiguo terraza gran vista Zócalo locura supuesto situación contribuye poco…,4,2019,1
932,Terrible The pictures to advertise this hotels such lie in horrible Condition one thing is Historic other bad conditions Extremely over price what are you getting Staff took over to check in because she didnt know how to…,4,2020,0
933,is located in one of the best attractions which is ZocaloWhat I’m more disappointed is how the rooms areOne there’s ac so good luck getting room fan Second the rooms are so out dated and smelledTerrible And third there was literally one guy helping out floor going back and forthI will not return,4,2020,0
934,lugar basurero viejo sucio feo miserables empleados concepto servicio cliente balcón cables sueltos lugar haciéndolo peligroso…,4,2020,0
935,Ok camas buenas personal amable desayuno rico embargo particularmente feliz baño viejo gastado Definitivamente vendría bien cambio imagen estilo…,8,2020,1
936,The Majestic is in an excellent location with th floor view of the Zócalo however the service leaves much to be desired The shower water temperature was luke warm the beds were firm and the antique elevator was not in service at am We had to lug our luggage down six floors,4,2020,1
937,vista hacia zócalo dice además histórico ser huésped puede visitar restaurante Terra Original the view towards the zocalo says it all besides that this is historic and without being guest you can visit the terra restaurant,4,2019,1
938,Please add an extra blanket in the room and also to little tables with lamps on each side of the beds Everything else is great oh one more thing the dinner buffet needs to improve I would be better more authentic Mexican food such as tacos mole flautas pozole tamales flan arroz leche ponche etc Thank you,4,2020,1
939,Access to Poor Dues to protests Not good place for working air condition This was not clearly mentioned during booking Potential customers should know this very clearly Had to breathe smelly air in the night Poor…,4,2020,0
940,Like everyone says you pay for the location is old but everything in that area is pretty old If you want to wake up and be in the center of all the action then this place is for you If youre looking for something more quiet and relaxing than book somewhere else,4,2020,1
941,Nettes mit super Lage Die Ausstattung ist etwas älter aber die Zimmer völlig ok und sauber,4,2020,1
942,ubicación excelente estructura anticuada encanto vivir lugar histórico Original posizione è ottima struttura po datata ma il fascino abitare in luogo storico,4,2020,1
943,It’s beautiful building in prime location I’ve stayed here many times over the past years and always return,4,2020,1
944,cerca mayoría lugares viaje Servicio amable quedará aquí nuevo corrección restaurante ° piso horrible sabía mal realmente quería darles propinas camarero…,4,2020,0
945,Great location Restaurant great view to the old city,4,2020,1
946,buen Histórico limpio Situado corazón ciudad vista habitación espectacular catedral palacio nacional hermosos edificios encuentran dentro plaza o…,4,2019,1
947,Personal profesional competente idealmente ubicado Estilo años así ventajas desventajas viejos Buen desayuno Ruidoso excepto h h Original Personnel professionnel…,4,2020,1
948,Wonderful service Wonderful location The bathrooms need to be remodeled lot of noise from the square,4,2020,1
949,立地がとにかく最高！部屋からの眺めだけで、宿泊料金の元が取れたと思えるほど素晴らしかった。ただ設備が古く、隣室のドライヤーの音も聞こえるくらい防音性は無く、その他風呂が汚れていたりタオルがボロボロなのが気になった。連泊は辛いが、泊程度ならおすすめします。,4,2020,0
950,hermoso construido década encuentra justo zócalo habitación sexto piso daba zócalo habitación espaciosa confortable única queja…,4,2019,1
951,antigua arquitectura magníficas vistas zona zócalo impresionante servicio restaurante séptimo piso mejor vista ciudad Original Very old architecture great view of the zocalo area awsome service the restaurant on the th floor is the best view in town,4,2018,1
952,Disfrutamos estancia Ubicado parte central ciudad Fácil paseo ciudad Buen valor dinero único inconveniente aire acondicionado ventiladores…,4,2020,0
953,Bonito centro antiguo mexico Ubicación perfecta cuidado tarjeta crédito restaurante planta superior encuentra ubicación perfecta normal juegan…,4,2020,0
954,ubicación absolutamente perfecta Obtenga habitación balcón podrá ver salida sol plaza central Palacio días comida excelente bar divertido pasar el…,4,2019,1
955,Excelente ubicación minutos taxi aeropuerto personal agradable calefacción ducha agua caliente invierno alojé diciembre edificio hermoso…,4,2020,0
956,Excelente servicio antiguo histórico encuentra interesante zona histórica ciudad México lugar conveniente gran vista zócalo aunque ruidoso El…,4,2020,1
957,¡¡Horrible experiencia quedo mientras escribo crítica aire acondicionado habitación ventiladores si abres ventana aire entrarán toneladas de…,4,2020,0
958,Property location is incredible especially for the very reasonable price There are fancy or hotels but this one sure is wonderful place to stay The restaurant on top is joy with beautiful view over the square,4,2019,1
959,buen precio embargo obtienes pagas Si quieres paz tranquilidad lugar Debido edificio antiguo acústica edificio presta amplificar el…,4,2020,0
960,The lobby is beautiful as well as the view and upstairs bar The room was not very pleasant rather rundown The bathroom was in poor condition paint peeling away on tub shower rod pulling away from wall etc deceptive presentation online one would expect much nicer room based on what is presented online,4,2020,0
961,Frente calle Francisco I Madero ubicado justo lado Plaza Central Catedral Metropolitana ubicación indiscutible calle Francisco I Madero animada noche gran…,4,2017,1
962,très ancien non récemment rénové Très bruyant car anciennes fenêtres donnant sur place principale elle même très bruyante manifestations prêcheur sonorisé Bruits conversations depuis chambres voisines via salles bains et bruits du personnel dès heures du matin dans couloirs,4,2019,0
963,gran ubicación increíble habitación daba plaza podía ser mejor supuesto celebraciones Copa Mundo hicieron ruidoso de…,4,2019,1
964,buen centro Original Molt bon centre,4,2020,1
965,Beste Lage mit wunderschöner Terasse und klasse AmbienteZimmer innen und außenliegendInnen ruhiger aber keine Aussicht außen schöne Aussicht dafür aber Glockenklang viertelstündlich Das muss man mögen Obwohl die Fenster dünn und nicht…,4,2016,1
966,céntrico vistas Hammer terraza restaurante precios aceptables desayuno absolutamente recomendable exitosa mezcla desayuno intercontinental típico mexicano También…,4,2019,1
967,encantó Original Loved it,1,2021,1
968,Hermoso edificio histórico azulejos vistas increíbles terraza ubicación fantástica justo plaza principal desayuno bueno pude acceder red WiFi recepción no…,4,2020,1
969,gran vista zócalo gran terraza desayunar gran servicio checkin así servicio equipaje muchas gracias nuevo Saul Café agua habitación complementaria No…,4,2020,1
970,Fabuloso antiguo corazón absoluto ciudad México desgastado aún gracioso Si interesa arquitectura cultura historia carácter suavidad tus…,4,2017,1
971,Visitamos restaurante piso superior personas comiendo alrededor asientos abiertos incluidas mesas junto ventana gran vista Plaza negaron dejarnos personas…,4,2018,0
972,Excelentes vistas restaurante Buena comida buffet Original Excellent views from the restaurant OK food with the buffet,4,2017,1
973,Gemütliches im KononialStil mitten im Zentrum der historischen Altstadt von MexicoCity Hervorragende Einkaufsmöglichkeiten sowie Restaurants Cafés und Bars in unmittelbarer Umgebung fussläufig erreichbar Einziger Minuspunkt bei…,4,2018,1
974,cucarachas habitación colegas trataron meterse maletas cerradas maletas desbloqueadas rebuscaron toallas habitaciones conductor televisión camas…,4,2019,0
975,clean and spacious with history nice breakfast at balcony the square bit noisy at night,4,2019,1
976,Der Strasselärm war sehr laut Die Fenster haben leider nichts gedämpft,4,2020,0
977,bonito inmaculado original hermosa construcción contemporánea restaurante séptimo piso vista impresionante cada mañana puede presenciar ascenso bandera mexicana banda música…,4,2020,1
978,die einmalig guenstige Lage und die Ausstattung des Hotelswunderschoene alte Moebel Jugendstil fensterAzulejos anden WaendenKeramikfussboedengrosse ZimmerBlumen bouquets in der HotelhalleDachterrasse mit tollem Blick auf den Zocalosehr freundliches hilfsbereites PersonalWuerde sofort wieder hinfahren,4,2019,1
979,Hôtel bien situé au centre ville historique avec certain charme colonial mais peu vieillot disons peu triste salle bains franchement vieillotteLe restaurant sur terrasse avec vue sur Zocalo est très agréable et on…,4,2019,0
980,The rooms Can use little bit of TLC I know it’s an old building but It doesn’t need some care specially on the floor in the bathrooms there’s also There is Air conditioning in the rooms,4,2020,1
981,Teilweise etwas dreckig und staubig Etwas altbackene ausstattung und dekoration Aber sehr hilfsbereites und überaus freundliches personal,4,2020,1
982,Cenamos restaurante piso superior vistas increíbles mejor lugar ver plaza pública opinión Puedes ver antigua catedral edificios gubernamentales puedo comentar sobre…,4,2018,1
983,If the guest pm checkin or earlier due to agency assignment immediately notify management of this fact Otherwise you will have to wait until their normal checkin which is pm or when room becomes available,4,2020,1
984,estancia corta pasé bien duda volveré Bonita clara impresionante vista zócalo recomendable Original My stay was short but I had great time at this I will definitely come back Nice clear and awesome view to the Zocalo Highly recommended,4,2019,1
985,Fantástico personal amable limpio camas cómodas precio razonable aire acondicionado nevera Original Great friendly staff clean comfortable beds and reasonable price But air conditioning and refrigerator,4,2020,1
986,principio decepcionó Edificio años aire acondicionado incluso si CA necesitado habitación gran vista palacio nacional zócalo…,4,2019,1
987,When I arrived to the my room is not ready because some person get my room and they moved to another room with not viewable to the Zócalo esplanade or stret view,4,2020,0
988,¡Ubicación recomendable proximidad plaza ciudad vistas habitaciones suite esquina segundo piso vistas surrealistas Catedral vistas el…,4,2018,1
989,sitio perfecto cerrados lugares queremos ver restaurantes zona poca distancia pie personal profesional Deseamos habitación aire acondicionado menos un…,4,2018,1
990,Habitación vista Zócalo sueño Buena ubicación precio rendimiento correctos Original Zimmer mit Blick auf den Zocalo Ein Traum Tolle Lage Preis und Leistung stimmen,4,2019,1
991,mejor recomendación estancia Ciudad México mejor ubicación corazón ciudad vista terraza azotea restaurante bar inmejorable Ambiente colonial…,4,2018,1
992,horrible recomendaría nadie personal mayormente horrible excepto realmente agradables cama si existiera difícil piso No…,4,2020,0
993,alojamos aquí aproximadamente días ¡realmente excelente ubicación habitación dentro edificio luego pedimos cambiáramos lado Zócalo personal cambió rápidamente sin…,4,2016,1
994,esposa visitamos recientemente Ciudad México encontramos Best Western ubicado cerca famosa Catedral paseo nocturno Comentamos estancia nuestra…,4,2019,0
995,I am very happy with my reservation I have wonderful view to Zócalo explanéd tank you to all staff for the courtesy,4,2019,1
996,Agradable buffet bueno vista estupenda Original Nice and the buffet is good but the view is great,4,2020,1
997,like I said gorgeous especially being historic but one condition it lacks refrigerator and air condition since being diabetic my insulin needs to be cold and it was nusence of going to the restaurant every time for ice and…,4,2016,0
998,Excelente ubicacion Buen precio Limpio Temperatura ambiente cercana exterior Interior necesita renovación Original Excelente localização Bom preço Limpo Temperatura ambiente bem próximo do exterior Interior precisando renovação,4,2019,0
999,antiguo edificio histórico encanto restaurante mejores vistas ciudad Original Very old historical building with lots of charm The restaurant some if the best views in town,4,2019,1
1000,Fantástica ubicación restaurante azotea mejor mejor Original Fantasticooo location and the Restaurant on the roof the best of the best,4,2020,1
1001,quedamos aquí quedamos impresionados belleza edificio increíble artesanía Original We did not stay here but were very impressed with the beauty of the building and the amazing craftsmanship,4,2020,1
1002,¡Maravilloso auténtica vibra mexicana Increíble ubicación Original Gorgeous Very authentic Mexican vibe Amazing location,4,2019,1
1003,Dieses liegt direkt am zócalo also mitten in der Altstadt Während tagsüber rundherum äußerst belebt ist legt sich der Verkehr abends etwas und wird für mex Verhältnisse ruhig genug um schlafen zu können Von der…,4,2009,1
